gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type
Rai2	-0.314317584	5.559509964	6.504486555	0.010760263	0.187431602	pseudobulk	edgeR	LRT
Ecpas	0.144766373	8.499156085	6.487610345	0.01086289	0.188507904	pseudobulk	edgeR	LRT
Snd1	0.175724757	7.54886439	6.457114715	0.011050894	0.189626898	pseudobulk	edgeR	LRT
Nkain2	-0.243198479	11.22025359	6.448244958	0.0111062	0.189626898	pseudobulk	edgeR	LRT
Cyp46a1	-0.251419605	6.795993242	6.445948581	0.011120565	0.189626898	pseudobulk	edgeR	LRT
Cdh11	-0.217744122	8.106195469	6.442735217	0.011140698	0.189626898	pseudobulk	edgeR	LRT
Septin4	0.257775634	6.907345824	6.438733043	0.011165825	0.189626898	pseudobulk	edgeR	LRT
Ube2j2	0.359522172	5.903012953	6.43745604	0.011173855	0.189626898	pseudobulk	edgeR	LRT
5730480H06Rik	-0.333239609	5.458377646	6.430091506	0.01122028	0.189717258	pseudobulk	edgeR	LRT
Fgf13	-0.23397619	10.19050353	6.423494357	0.011262035	0.189728295	pseudobulk	edgeR	LRT
Marchf11	0.22540137	7.180957837	6.405514084	0.011376648	0.19096221	pseudobulk	edgeR	LRT
Col26a1	-0.335369351	6.311485364	6.395815152	0.011438969	0.191312617	pseudobulk	edgeR	LRT
Rarb	0.287949505	6.841992633	6.38801397	0.011489351	0.191461523	pseudobulk	edgeR	LRT
Eps8	-0.413566348	6.356848531	6.372271444	0.011591713	0.191778604	pseudobulk	edgeR	LRT
Cnr1	-0.561778743	6.790448386	6.360430718	0.011669321	0.191778604	pseudobulk	edgeR	LRT
Ankrd33b	0.32108173	6.106964574	6.358126901	0.011684483	0.191778604	pseudobulk	edgeR	LRT
Atat1	-0.37885698	5.448803998	6.355368369	0.011702664	0.191778604	pseudobulk	edgeR	LRT
Phlpp2	-0.295211245	6.116930601	6.353331063	0.011716111	0.191778604	pseudobulk	edgeR	LRT
4930447C04Rik	-0.36351206	5.824159064	6.329565691	0.011874139	0.19367854	pseudobulk	edgeR	LRT
Kcnb2	-0.258008934	8.53571582	6.308570115	0.012015571	0.195295332	pseudobulk	edgeR	LRT
Pus7	-0.277765924	5.887059406	6.30230894	0.012058082	0.195298612	pseudobulk	edgeR	LRT
Afap1	0.164203529	8.107084083	6.295868322	0.012101972	0.195324134	pseudobulk	edgeR	LRT
Sorcs1	-0.587323603	7.716686017	6.287593511	0.012158603	0.195554388	pseudobulk	edgeR	LRT
Slc3a2	0.325916379	6.703402186	6.265066213	0.012314157	0.197254522	pseudobulk	edgeR	LRT
Bbs4	-0.350516483	5.417505826	6.255242034	0.012382633	0.197254522	pseudobulk	edgeR	LRT
Apbb2	0.203887881	7.927144171	6.250330032	0.012417017	0.197254522	pseudobulk	edgeR	LRT
Vps9d1	0.375787393	5.81235512	6.247732461	0.01243524	0.197254522	pseudobulk	edgeR	LRT
Galnt13	-0.275504226	8.077629792	6.23692853	0.012511327	0.197296348	pseudobulk	edgeR	LRT
Slc38a2	0.278207136	6.630190096	6.229366688	0.012564867	0.197296348	pseudobulk	edgeR	LRT
Grid2	-0.20901378	9.740101341	6.229192611	0.012566102	0.197296348	pseudobulk	edgeR	LRT
Sptb	0.235149996	6.793940284	6.218787197	0.012640167	0.197786477	pseudobulk	edgeR	LRT
Asah2	0.26453574	5.889904292	6.198228957	0.012787821	0.19874147	pseudobulk	edgeR	LRT
Pfkp	0.191995985	7.769728461	6.19808431	0.012788866	0.19874147	pseudobulk	edgeR	LRT
Sorcs3	-0.410747153	7.648449775	6.192350864	0.012830364	0.19874147	pseudobulk	edgeR	LRT
Usp33	0.226739276	7.167289943	6.153774282	0.013113196	0.200076409	pseudobulk	edgeR	LRT
Vbp1	-0.302314137	5.593786375	6.15210953	0.013125545	0.200076409	pseudobulk	edgeR	LRT
Ankrd16	-0.297950265	5.641313773	6.145088841	0.013177755	0.200076409	pseudobulk	edgeR	LRT
Rtn1	-0.223266146	8.801785673	6.141564534	0.013204044	0.200076409	pseudobulk	edgeR	LRT
Pde4dip	0.146870708	8.821802664	6.14040597	0.013212698	0.200076409	pseudobulk	edgeR	LRT
Gabra2	-0.361240321	6.38194242	6.130420271	0.013287528	0.200076409	pseudobulk	edgeR	LRT
Megf9	0.246211345	6.981689647	6.128415015	0.013302608	0.200076409	pseudobulk	edgeR	LRT
A830018L16Rik	-0.264883848	9.591321962	6.125841621	0.013321985	0.200076409	pseudobulk	edgeR	LRT
Epha7	0.219322798	8.105399978	6.12430616	0.013333561	0.200076409	pseudobulk	edgeR	LRT
Pdss1	0.235912744	7.371669049	6.119747736	0.013367988	0.200076409	pseudobulk	edgeR	LRT
Epb41l2	0.258496031	6.26545921	6.114972407	0.013404151	0.200076409	pseudobulk	edgeR	LRT
Snx24	0.265902298	6.600034328	6.110688985	0.013436674	0.200076409	pseudobulk	edgeR	LRT
Elavl4	0.189255539	7.722811414	6.084096218	0.013640413	0.202457061	pseudobulk	edgeR	LRT
Afg3l2	0.236667186	6.707540436	6.076102505	0.013702275	0.202723406	pseudobulk	edgeR	LRT
Oprd1	0.286625363	6.630563905	6.055177723	0.01386558	0.20448408	pseudobulk	edgeR	LRT
Gabrb1	-0.170752126	9.095707607	6.029204641	0.014071072	0.206853724	pseudobulk	edgeR	LRT
Aff3	0.198162326	8.702206246	5.998486352	0.014318158	0.209817826	pseudobulk	edgeR	LRT
Invs	0.337929372	5.861845884	5.970794785	0.014544724	0.212182115	pseudobulk	edgeR	LRT
Fam135b	0.165535309	9.644850716	5.966282881	0.014581987	0.212182115	pseudobulk	edgeR	LRT
Rnf187	-0.289024068	6.251146639	5.962006232	0.014617399	0.212182115	pseudobulk	edgeR	LRT
Hivep2	0.148964058	9.752548543	5.948164027	0.014732623	0.212930464	pseudobulk	edgeR	LRT
Tiam1	0.181027497	8.239290196	5.944746902	0.014761211	0.212930464	pseudobulk	edgeR	LRT
Kif21a	-0.171115311	8.702761646	5.889654724	0.015230086	0.217241277	pseudobulk	edgeR	LRT
Ccdc57	-0.346644799	5.545391707	5.889579669	0.015230735	0.217241277	pseudobulk	edgeR	LRT
Atp11b	-0.184352462	8.213316926	5.888299475	0.015241812	0.217241277	pseudobulk	edgeR	LRT
Chrna7	-0.453426324	6.565057416	5.882373635	0.015293191	0.217241277	pseudobulk	edgeR	LRT
Zfp160	0.293109375	6.116202662	5.882123131	0.015295367	0.217241277	pseudobulk	edgeR	LRT
Fgd4	-0.214169012	6.944901643	5.876238115	0.015346577	0.217299996	pseudobulk	edgeR	LRT
Idh3a	0.229346194	6.663587253	5.864375442	0.01545034	0.21777959	pseudobulk	edgeR	LRT
Babam2	0.17200935	7.657487059	5.861048159	0.015479573	0.21777959	pseudobulk	edgeR	LRT
Stk3	-0.220260713	6.860978755	5.847452496	0.015599617	0.21777959	pseudobulk	edgeR	LRT
Gphn	0.131730279	9.99892038	5.845734615	0.015614854	0.21777959	pseudobulk	edgeR	LRT
Fbxl2	-0.256613544	6.634607084	5.845566682	0.015616344	0.21777959	pseudobulk	edgeR	LRT
Tll1	-0.324382572	6.213081569	5.833760692	0.01572148	0.218158338	pseudobulk	edgeR	LRT
Usp14	-0.20766346	7.095277369	5.831910187	0.015738026	0.218158338	pseudobulk	edgeR	LRT
Prmt2	-0.317586077	5.652891626	5.815790438	0.015882914	0.219507571	pseudobulk	edgeR	LRT
Ephx4	0.294505135	5.944916461	5.808084539	0.015952661	0.21981338	pseudobulk	edgeR	LRT
Mgll	-0.270532516	6.943154419	5.79574234	0.01606503	0.220702916	pseudobulk	edgeR	LRT
Kcnt2	-0.332639895	7.03672	5.787373378	0.016141689	0.221098036	pseudobulk	edgeR	LRT
Vps13b	0.15252041	8.934368746	5.774650744	0.016258951	0.222045317	pseudobulk	edgeR	LRT
Ogdh	0.180638895	7.783204006	5.764227482	0.016355674	0.222335792	pseudobulk	edgeR	LRT
Pggt1b	-0.322644251	5.7452237	5.755543589	0.016436709	0.222335792	pseudobulk	edgeR	LRT
Atp6v0c	-0.402201499	7.970295136	5.752167305	0.016468327	0.222335792	pseudobulk	edgeR	LRT
Anks1	0.193966505	6.946689378	5.748065179	0.016506827	0.222335792	pseudobulk	edgeR	LRT
Suclg1	0.258845025	5.967438915	5.746552022	0.016521052	0.222335792	pseudobulk	edgeR	LRT
Ints2	-0.323102004	5.491553346	5.727498522	0.016701256	0.224045181	pseudobulk	edgeR	LRT
Myrip	0.184814762	7.388470675	5.722890178	0.016745145	0.224045181	pseudobulk	edgeR	LRT
Usp36	0.275896362	6.168926238	5.713408431	0.01683582	0.22460736	pseudobulk	edgeR	LRT
Cep112	-0.392705323	6.858656705	5.708019841	0.016887578	0.224648587	pseudobulk	edgeR	LRT
Atp8a1	0.162127142	8.601487452	5.700233028	0.016962661	0.224998971	pseudobulk	edgeR	LRT
Slc4a1ap	-0.301783423	5.510565463	5.692846284	0.017034204	0.225300535	pseudobulk	edgeR	LRT
Trio	0.120342946	9.196523733	5.673777484	0.017220336	0.227111626	pseudobulk	edgeR	LRT
Synpr	-0.3616041	8.629487988	5.664597627	0.017310688	0.227652803	pseudobulk	edgeR	LRT
Fnip1	-0.172385487	7.358413009	5.656096323	0.017394797	0.228109045	pseudobulk	edgeR	LRT
Osbpl3	0.154355013	8.705759368	5.64304497	0.017524745	0.22916211	pseudobulk	edgeR	LRT
Pebp1	-0.291036765	6.670606682	5.631155205	0.017644	0.229509989	pseudobulk	edgeR	LRT
Sgcd	-0.318779741	8.551529053	5.62967335	0.017658922	0.229509989	pseudobulk	edgeR	LRT
Kcnq5	-0.260325253	9.906333167	5.625550037	0.01770051	0.229509989	pseudobulk	edgeR	LRT
Nol10	0.245347625	5.935946221	5.608775574	0.017870746	0.231068246	pseudobulk	edgeR	LRT
Oxct1	0.142222432	8.475255011	5.6023803	0.017936093	0.231265375	pseudobulk	edgeR	LRT
Luzp1	0.216806808	7.360391294	5.585709563	0.018107596	0.23282636	pseudobulk	edgeR	LRT
Dnajc11	0.259283566	6.005969757	5.580627985	0.01816021	0.232854244	pseudobulk	edgeR	LRT
Srpk1	-0.258521225	6.415316608	5.556555866	0.018411601	0.235423691	pseudobulk	edgeR	LRT
Ak5	-0.300455807	6.679135166	5.522735366	0.018770885	0.239354717	pseudobulk	edgeR	LRT
Lrfn2	-0.292608087	6.147462336	5.512263682	0.018883591	0.239892618	pseudobulk	edgeR	LRT
Kcnc1	0.187712262	8.427490979	5.50917121	0.018917009	0.239892618	pseudobulk	edgeR	LRT
Yme1l1	0.19123071	7.087001564	5.496726373	0.019052108	0.240943919	pseudobulk	edgeR	LRT
Map1lc3a	-0.316361919	6.243418144	5.485932386	0.019170093	0.241245001	pseudobulk	edgeR	LRT
Plxdc2	-0.227884134	8.329474703	5.48217401	0.019211351	0.241245001	pseudobulk	edgeR	LRT
Upf3b	0.267458782	5.85587811	5.48023223	0.019232704	0.241245001	pseudobulk	edgeR	LRT
Ankrd42	-0.232309185	6.185635244	5.465668898	0.019393629	0.242604318	pseudobulk	edgeR	LRT
Cbarp	-0.307061566	5.461565206	5.431737187	0.019773999	0.246694001	pseudobulk	edgeR	LRT
Pakap-ENSMUSG00000090053	0.222043102	7.46959146	5.412195977	0.019996546	0.248797991	pseudobulk	edgeR	LRT
Akap8l	0.135398454	8.571283089	5.406025648	0.020067354	0.249007807	pseudobulk	edgeR	LRT
Akap7	0.21032601	6.636926116	5.39665097	0.02017543	0.249677706	pseudobulk	edgeR	LRT
Kndc1	0.293748093	5.706336693	5.38627735	0.020295725	0.249848109	pseudobulk	edgeR	LRT
Armh3	0.200055291	7.214494682	5.386128801	0.020297453	0.249848109	pseudobulk	edgeR	LRT
Ankrd55	0.183125708	7.176011346	5.365386339	0.020540238	0.252078027	pseudobulk	edgeR	LRT
Xkr6	0.150817061	8.70895564	5.361350163	0.020587828	0.252078027	pseudobulk	edgeR	LRT
Uqcrc2	0.215568083	6.861904145	5.354639538	0.020667206	0.252380485	pseudobulk	edgeR	LRT
Tmod2	-0.197092799	7.104570231	5.34457746	0.020786821	0.253171412	pseudobulk	edgeR	LRT
Etfa	0.205840557	6.602553807	5.335684903	0.020893129	0.253796535	pseudobulk	edgeR	LRT
Ano6	0.20292695	7.332571567	5.298433965	0.021344606	0.258600271	pseudobulk	edgeR	LRT
St8sia5	0.188426645	6.895446397	5.287323019	0.021481216	0.258976017	pseudobulk	edgeR	LRT
Gm16083	-0.309585478	6.484219254	5.284070428	0.021521378	0.258976017	pseudobulk	edgeR	LRT
Ensa	-0.276390672	5.935397316	5.282246608	0.021543932	0.258976017	pseudobulk	edgeR	LRT
Zfp608	-0.187750955	7.763759035	5.25823735	0.02184313	0.260491873	pseudobulk	edgeR	LRT
Faim2	-0.276105745	6.492007078	5.257521754	0.021852114	0.260491873	pseudobulk	edgeR	LRT
Pdhb	0.264295441	6.840883821	5.248245946	0.021968906	0.260491873	pseudobulk	edgeR	LRT
Tbc1d30	0.200549373	6.921871152	5.245374101	0.022005196	0.260491873	pseudobulk	edgeR	LRT
Rpl15	-0.324850059	5.503586489	5.239591758	0.022078454	0.260491873	pseudobulk	edgeR	LRT
Sec61a2	-0.194389697	7.185046881	5.239470914	0.022079988	0.260491873	pseudobulk	edgeR	LRT
Hivep3	0.163424584	8.565951499	5.236232848	0.022121125	0.260491873	pseudobulk	edgeR	LRT
Phkb	-0.171477418	7.491483293	5.236203881	0.022121494	0.260491873	pseudobulk	edgeR	LRT
Slc10a7	0.316395054	5.747031452	5.226473662	0.022245589	0.260902862	pseudobulk	edgeR	LRT
Supt3	0.200240037	7.770919415	5.224610106	0.022269438	0.260902862	pseudobulk	edgeR	LRT
Pmm1	-0.355789336	5.404746	5.219855181	0.022330411	0.260954875	pseudobulk	edgeR	LRT
Clip2	-0.245411868	5.921655789	5.205674289	0.022513281	0.262019168	pseudobulk	edgeR	LRT
Riok2	-0.307286784	5.487856109	5.203997168	0.022535011	0.262019168	pseudobulk	edgeR	LRT
Gria3	0.171384111	10.01501604	5.183041433	0.022808366	0.264260578	pseudobulk	edgeR	LRT
Arih1	0.15665614	8.096432199	5.180459575	0.022842281	0.264260578	pseudobulk	edgeR	LRT
Opa1	0.213901276	7.146779016	5.166387789	0.023028052	0.264353543	pseudobulk	edgeR	LRT
Pld5	-0.319958084	6.721844991	5.16387041	0.02306145	0.264353543	pseudobulk	edgeR	LRT
Rasgrf2	-0.154637205	8.496823365	5.153484232	0.023199777	0.264353543	pseudobulk	edgeR	LRT
Pkia	0.188487366	7.702030768	5.151122929	0.023231345	0.264353543	pseudobulk	edgeR	LRT
Dgat1	0.244775442	5.835758409	5.149030559	0.023259355	0.264353543	pseudobulk	edgeR	LRT
Cog4	0.232650615	6.066889383	5.14656628	0.023292389	0.264353543	pseudobulk	edgeR	LRT
Bzw2	-0.209564952	6.911397269	5.146225204	0.023296965	0.264353543	pseudobulk	edgeR	LRT
Coro2b	0.200287268	6.899217218	5.141219199	0.023364234	0.264353543	pseudobulk	edgeR	LRT
Cyth1	0.205237814	6.920186851	5.141107493	0.023365738	0.264353543	pseudobulk	edgeR	LRT
Fnbp1	0.168539777	7.491510913	5.133866698	0.023463401	0.264440736	pseudobulk	edgeR	LRT
Nrip3	-0.326654147	6.386962526	5.128323473	0.023538453	0.264440736	pseudobulk	edgeR	LRT
Fam13a	0.21128539	6.864895775	5.127818096	0.023545308	0.264440736	pseudobulk	edgeR	LRT
Mdm2	0.24348771	5.85008085	5.11412871	0.02373178	0.265888101	pseudobulk	edgeR	LRT
Tbl1xr1	-0.235130483	6.529759372	5.101785166	0.023901233	0.266236783	pseudobulk	edgeR	LRT
Mtx2	0.188353232	6.961736407	5.098697354	0.023943819	0.266236783	pseudobulk	edgeR	LRT
Frmd5	0.119378385	10.72470247	5.093753471	0.024012166	0.266236783	pseudobulk	edgeR	LRT
Ccdc149	0.225336723	6.056312103	5.086155774	0.024117596	0.266236783	pseudobulk	edgeR	LRT
Cluh	0.309527187	5.746413153	5.08403088	0.024147169	0.266236783	pseudobulk	edgeR	LRT
Tmem108	0.243820942	9.518490406	5.082112074	0.024173905	0.266236783	pseudobulk	edgeR	LRT
Vkorc1l1	-0.337207924	5.492396224	5.074700855	0.024277461	0.266236783	pseudobulk	edgeR	LRT
Usp24	-0.173277459	7.104127904	5.073101724	0.024299866	0.266236783	pseudobulk	edgeR	LRT
Ppp1r14c	-0.286387086	5.596821554	5.067389731	0.024380069	0.266236783	pseudobulk	edgeR	LRT
Alms1	-0.2258148	6.382702645	5.066308153	0.024395287	0.266236783	pseudobulk	edgeR	LRT
Trpc5	-0.302407298	6.510032194	5.066161693	0.024397348	0.266236783	pseudobulk	edgeR	LRT
Tmod3	-0.257303693	5.931382239	5.059435852	0.024492209	0.266332984	pseudobulk	edgeR	LRT
Wnk2	0.14468553	7.5321741	5.057360358	0.024521559	0.266332984	pseudobulk	edgeR	LRT
Papola	-0.149315382	7.720067278	5.053188957	0.024580659	0.266348168	pseudobulk	edgeR	LRT
Prickle1	0.164178454	8.713793756	5.046327846	0.024678186	0.266778707	pseudobulk	edgeR	LRT
Inpp4b	-0.359727273	8.145263222	5.04009673	0.024767107	0.267114407	pseudobulk	edgeR	LRT
Cxxc4	-0.299683313	5.650286613	5.029295387	0.024922036	0.267981005	pseudobulk	edgeR	LRT
Slit3	0.187402175	8.041619806	5.023660562	0.025003258	0.267981005	pseudobulk	edgeR	LRT
Lrp1	-0.240913475	6.509086183	5.022389055	0.025021623	0.267981005	pseudobulk	edgeR	LRT
Wwox	0.211017497	9.472990048	5.004578599	0.025280357	0.269630786	pseudobulk	edgeR	LRT
Lrrc3b	-0.301515791	6.268365077	5.001426505	0.025326436	0.269630786	pseudobulk	edgeR	LRT
Ahcyl2	0.189292477	7.813036915	4.999755373	0.025350901	0.269630786	pseudobulk	edgeR	LRT
Sh3gl2	0.142245741	8.333712317	4.9932308	0.025446655	0.270027034	pseudobulk	edgeR	LRT
Dnajc10	-0.229965859	6.343632305	4.983488333	0.025590334	0.270333859	pseudobulk	edgeR	LRT
Mblac2	0.187143672	7.028830747	4.979504648	0.025649326	0.270333859	pseudobulk	edgeR	LRT
Nebl	0.133094446	9.718288915	4.979374021	0.025651263	0.270333859	pseudobulk	edgeR	LRT
Flrt2	-0.192040028	8.499120966	4.971405299	0.025769702	0.270963424	pseudobulk	edgeR	LRT
Gnptab	0.204535139	6.392025078	4.959863477	0.025942255	0.271590536	pseudobulk	edgeR	LRT
Plcb4	-0.241869567	7.204342024	4.9588708	0.025957152	0.271590536	pseudobulk	edgeR	LRT
Abcb7	0.25139477	6.133361229	4.955629654	0.026005853	0.271590536	pseudobulk	edgeR	LRT
Stx17	-0.262855166	5.672619622	4.947175395	0.026133332	0.271659234	pseudobulk	edgeR	LRT
Lrch3	-0.168259969	7.366487835	4.936635939	0.026293163	0.271659234	pseudobulk	edgeR	LRT
Sestd1	-0.185437653	6.771451904	4.934242507	0.0263296	0.271659234	pseudobulk	edgeR	LRT
Atp2a2	0.152900496	8.363410153	4.933550741	0.026340142	0.271659234	pseudobulk	edgeR	LRT
Lrrc49	0.184686587	7.329798227	4.930614041	0.02638494	0.271659234	pseudobulk	edgeR	LRT
Cox10	0.215593802	6.536179652	4.928209838	0.026421675	0.271659234	pseudobulk	edgeR	LRT
Atp2c1	-0.156229114	8.106370677	4.924386214	0.026480207	0.271659234	pseudobulk	edgeR	LRT
Map7d2	0.224318665	7.342508682	4.924188047	0.026483244	0.271659234	pseudobulk	edgeR	LRT
Uxs1	-0.204815312	6.496420333	4.917744727	0.026582195	0.272069653	pseudobulk	edgeR	LRT
9630014M24Rik	0.195922922	6.686734091	4.909669861	0.026706745	0.272739681	pseudobulk	edgeR	LRT
Tubgcp3	0.241836397	6.20218634	4.903914916	0.026795882	0.273045895	pseudobulk	edgeR	LRT
Ctps2	-0.213732474	6.440699254	4.896697058	0.026908114	0.273110784	pseudobulk	edgeR	LRT
Nktr	0.124211964	8.613520301	4.893849355	0.026952529	0.273110784	pseudobulk	edgeR	LRT
Rabgap1	-0.141806435	8.094041385	4.891159583	0.02699455	0.273110784	pseudobulk	edgeR	LRT
Ralgps1	0.157820209	7.73890765	4.888324509	0.027038914	0.273110784	pseudobulk	edgeR	LRT
Dclk1	0.117949003	9.833302528	4.87532834	0.027243258	0.274490252	pseudobulk	edgeR	LRT
Epha10	0.22062291	7.059881004	4.872090522	0.027294416	0.274490252	pseudobulk	edgeR	LRT
Rpl10a	-0.237319817	6.105128401	4.864537535	0.027414145	0.274694254	pseudobulk	edgeR	LRT
Aifm1	0.243066263	6.214058537	4.859588201	0.027492898	0.274694254	pseudobulk	edgeR	LRT
Eef2k	-0.31582196	5.563276124	4.855944687	0.027551022	0.274694254	pseudobulk	edgeR	LRT
P3h2	0.251879629	7.030207657	4.853365094	0.027592252	0.274694254	pseudobulk	edgeR	LRT
Kcnc3	0.258795496	6.130206098	4.848647939	0.027667812	0.274694254	pseudobulk	edgeR	LRT
Syndig1	0.244013952	6.849253288	4.844643171	0.02773213	0.274694254	pseudobulk	edgeR	LRT
Pabpc1	-0.281447188	5.701640412	4.843794688	0.027745776	0.274694254	pseudobulk	edgeR	LRT
Slc9a8	0.220123403	6.079549782	4.837693588	0.027844111	0.274694254	pseudobulk	edgeR	LRT
Pcgf6	-0.26070588	6.251941634	4.837311363	0.027850284	0.274694254	pseudobulk	edgeR	LRT
Rcor3	0.232917626	6.246402702	4.819189912	0.02814457	0.277004975	pseudobulk	edgeR	LRT
Rbm20	0.352733095	6.432358257	4.813325597	0.028240496	0.277357718	pseudobulk	edgeR	LRT
Sp4	-0.300448856	6.284563852	4.79267735	0.028580967	0.280105618	pseudobulk	edgeR	LRT
Acadsb	-0.16541177	7.060421059	4.781722753	0.028763332	0.281084562	pseudobulk	edgeR	LRT
Mrtfb	0.163550929	7.617795937	4.779370819	0.028802643	0.281084562	pseudobulk	edgeR	LRT
Tbc1d5	0.182320268	8.20571716	4.764455549	0.029053247	0.282932042	pseudobulk	edgeR	LRT
Uba2	-0.291197092	5.762694261	4.752512589	0.029255547	0.284010026	pseudobulk	edgeR	LRT
Mtf2	0.184543522	7.067651792	4.747935549	0.029333466	0.284010026	pseudobulk	edgeR	LRT
Ly6h	-0.28490335	7.0269408	4.745038844	0.02938289	0.284010026	pseudobulk	edgeR	LRT
Kcnk1	0.304463204	6.232517257	4.743449183	0.02941005	0.284010026	pseudobulk	edgeR	LRT
Astn2	0.192708299	10.50557702	4.734249397	0.029567748	0.28493679	pseudobulk	edgeR	LRT
Pogz	0.239147029	6.03426235	4.711383983	0.02996352	0.288070049	pseudobulk	edgeR	LRT
Ntrk3	0.135543026	10.14164253	4.70263045	0.030116491	0.288070049	pseudobulk	edgeR	LRT
Ift43	0.23993092	6.000957425	4.700032899	0.03016204	0.288070049	pseudobulk	edgeR	LRT
Usp37	-0.218936136	6.451888866	4.698564447	0.030187822	0.288070049	pseudobulk	edgeR	LRT
Nlgn1	-0.19776176	10.99399696	4.697591394	0.030204919	0.288070049	pseudobulk	edgeR	LRT
Lrrn2	0.214494181	6.281110198	4.684586161	0.030434394	0.288706305	pseudobulk	edgeR	LRT
Gm12394	-0.316669379	5.935075593	4.683357704	0.030456163	0.288706305	pseudobulk	edgeR	LRT
Rbfox3	0.192077219	8.027702627	4.68318271	0.030459266	0.288706305	pseudobulk	edgeR	LRT
Prkar2b	-0.259842726	6.393947569	4.671905326	0.030659895	0.290012451	pseudobulk	edgeR	LRT
Zmynd8	-0.150636332	8.072603788	4.619115944	0.03161753	0.297658209	pseudobulk	edgeR	LRT
Sec31a	0.193796004	6.85666722	4.617932824	0.031639346	0.297658209	pseudobulk	edgeR	LRT
Hmg20a	0.177506085	7.186690069	4.613933485	0.03171321	0.297658209	pseudobulk	edgeR	LRT
Ywhah	-0.256115538	6.612617042	4.613234682	0.031726135	0.297658209	pseudobulk	edgeR	LRT
Limch1	0.095331848	9.749968511	4.575372128	0.0324347	0.303688798	pseudobulk	edgeR	LRT
Dlgap1	0.132823036	12.4320151	4.565769804	0.032617012	0.303704906	pseudobulk	edgeR	LRT
Susd6	0.184469163	6.68700622	4.564169122	0.032647507	0.303704906	pseudobulk	edgeR	LRT
Sf3b2	0.217065778	6.467194482	4.560513236	0.032717268	0.303704906	pseudobulk	edgeR	LRT
Plppr1	-0.259110183	7.564273542	4.560076286	0.032725616	0.303704906	pseudobulk	edgeR	LRT
Mri1	-0.350475323	5.482767579	4.557996027	0.032765391	0.303704906	pseudobulk	edgeR	LRT
Drosha	-0.252325646	6.327954204	4.543115906	0.033051377	0.305462273	pseudobulk	edgeR	LRT
Tom1l2	0.144025092	7.647259308	4.5377702	0.033154753	0.305462273	pseudobulk	edgeR	LRT
Wdr44	0.218001262	5.986474477	4.535001619	0.033208425	0.305462273	pseudobulk	edgeR	LRT
Dzip1	0.195645415	7.153665908	4.530483673	0.033296206	0.305462273	pseudobulk	edgeR	LRT
St3gal6	0.271542558	6.247573405	4.527203174	0.033360096	0.305462273	pseudobulk	edgeR	LRT
Klf12	0.129161529	10.17017803	4.52719262	0.033360301	0.305462273	pseudobulk	edgeR	LRT
Apex2	-0.205347471	7.081926658	4.519733509	0.03350605	0.305462273	pseudobulk	edgeR	LRT
Man1c1	0.170712445	7.382322964	4.519696689	0.033506771	0.305462273	pseudobulk	edgeR	LRT
4732471J01Rik	-0.195254816	7.317723774	4.517462473	0.033550557	0.305462273	pseudobulk	edgeR	LRT
Acaca	-0.163406969	7.494225336	4.511654553	0.033664661	0.305897785	pseudobulk	edgeR	LRT
Ube2b	-0.132223974	7.943863498	4.502272852	0.033849833	0.306976088	pseudobulk	edgeR	LRT
Ncoa3	0.184987197	6.642847609	4.484976566	0.034194015	0.309489361	pseudobulk	edgeR	LRT
Afg1l	0.189797426	6.745901498	4.475147058	0.034391243	0.310665316	pseudobulk	edgeR	LRT
Ube2ql1	0.239290427	5.719833776	4.463439039	0.034627715	0.312190494	pseudobulk	edgeR	LRT
Taf2	-0.212487135	6.084409595	4.436758693	0.035172964	0.315512704	pseudobulk	edgeR	LRT
Slc25a12	0.148010794	8.083264081	4.435809234	0.035192533	0.315512704	pseudobulk	edgeR	LRT
Micu1	0.213042154	6.292275523	4.435385674	0.035201266	0.315512704	pseudobulk	edgeR	LRT
Atp1a1	-0.281410921	6.119522522	4.430919766	0.035293484	0.315726206	pseudobulk	edgeR	LRT
