gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type	cell_type	perturbation	condition
Hmgxb3	0.41769243920646	6.16994039805893	2.39636794425216	0.12161732395199	0.805922097046997	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gdap1	0.384652172726821	6.48846259138364	2.39635387453491	0.121618418049834	0.805922097046997	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Leng8	-0.337199663690775	7.36199331490989	2.39632104491586	0.12162097100891	0.805922097046997	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Kmt2c	0.240992092482942	8.06559130731697	2.39233231980116	0.121931592290765	0.806765422675739	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Reps2	0.229782637661561	8.20085165453849	2.38872759496343	0.122213066264085	0.807107196678935	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Huwe1	-0.233739790620744	8.32830242319358	2.38408742997276	0.122576453449663	0.807107196678935	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Dock7	0.286271204530885	7.36205486398718	2.38311122160724	0.122653056128414	0.807107196678935	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Sh3glb2	-0.477543795683832	6.32039065092638	2.38229709926309	0.122716980585956	0.807107196678935	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ccdc57	-0.506220860066256	6.01752642498582	2.37652163044109	0.123171529793855	0.808433186814991	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pantr1	-0.429372913828123	6.66913569295645	2.37429733630476	0.123347087330142	0.808433186814991	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Syngr1	-0.411695056634287	6.67745412549092	2.36914685122043	0.123754668091499	0.808433186814991	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Lrrc4c	0.317949960293851	11.1142351724749	2.36690608684482	0.123932456163658	0.808433186814991	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tasp1	0.292465624299035	7.45028800164055	2.36440655438366	0.124131110178081	0.808433186814991	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Zfhx2	-0.49869782889486	6.07428778074414	2.36388785303816	0.124172379006855	0.808433186814991	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Prepl	-0.265847378576174	8.04155503736046	2.36348130872659	0.124204735065212	0.808433186814991	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Plcxd3	-0.342366067093917	7.66624722571815	2.35557364288059	0.124835956370852	0.811341518510705	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Dlgap2	-0.211110027165635	10.8351366856917	2.34376418368522	0.125785279646908	0.815405047402696	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Maml3	-0.519141320061701	7.737325838132	2.34180722575418	0.125943366539343	0.815405047402696	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cnbp	0.44468811501048	6.21686134443665	2.34089487257832	0.126017143689508	0.815405047402696	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Borcs5	0.427182614529621	6.04977448608372	2.3303381771039	0.126874311431581	0.818242124026	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cdc27	-0.341926867623036	6.90461547308043	2.32807724194162	0.127058733586574	0.818242124026	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Atp6v1e1	-0.493906610717796	6.02490229676816	2.32550366231483	0.127269020857375	0.818242124026	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Nrxn2	0.325102822448828	6.89514722754547	2.32390681129263	0.127399694265792	0.818242124026	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Fubp3	-0.491602764838475	6.02027525811808	2.32177529630962	0.127574352969555	0.818242124026	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Lrrn3	0.560157550517312	5.91910118865843	2.32155709191606	0.127592247910106	0.818242124026	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ints6	-0.328739184185952	7.16928004093043	2.31954550461906	0.127757349819514	0.818242124026	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Chd3	0.361023199305772	6.75408364149831	2.31234059800238	0.128350649902808	0.819908800983602	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Fam13a	0.504162782480435	6.11730192867592	2.31120971560946	0.128444052537974	0.819908800983602	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cse1l	-0.595345089836791	5.84691704835469	2.30816160929947	0.128696181055118	0.819908800983602	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Desi1	0.451088831716471	6.32735873647714	2.30640184591453	0.128841993369216	0.819908800983602	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Syndig1	-0.319795765730183	7.20934219885633	2.30510829336822	0.128949293245603	0.819908800983602	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ehbp1	-0.236979457553262	8.49378273857902	2.29230083263424	0.130017058968871	0.825381668006798	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ndufs2	-0.515827975447801	5.87363315366181	2.29029473555848	0.130185199453799	0.825381668006798	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Igf1r	-0.254139520137682	7.9871299874114	2.28118146839817	0.130952084257042	0.826055323113318	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Apbb2	-0.23175010507611	8.32436187033128	2.2807764569243	0.130986282867957	0.826055323113318	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cd81	-0.521402563168477	6.17005086867463	2.28039515197079	0.131018488838479	0.826055323113318	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Kcnc2	0.666069412427011	6.61516175438799	2.28011197226704	0.131042412621158	0.826055323113318	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Celf4	-0.221429316938327	9.50803204379388	2.26861151273977	0.132018133466227	0.831015432405433	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Zc3h13	-0.305106581231121	7.3246112170246	2.2652407369035	0.132305651193864	0.83163552179	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gm9866	0.444868992597979	6.23757632504922	2.26247964389223	0.132541685642697	0.831930694476273	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tpm1	-0.36803735362024	6.82210928331644	2.25789026209065	0.13293505413781	0.832698626612544	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Lrch3	-0.334948021470639	6.82729615030767	2.25663898589915	0.133042530570141	0.832698626612544	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Arhgef7	0.284834462371424	7.20091651321778	2.24735538921487	0.133842969862871	0.834425472613907	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Lrrtm3	-0.244998966098697	9.35232384248716	2.24559381169555	0.133995461259616	0.834425472613907	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Baz2a	-0.370427278522501	6.69830821172911	2.24482207381007	0.134062328114774	0.834425472613907	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Utrn	-0.322089741307839	7.31799952352022	2.24465277315553	0.134077002076826	0.834425472613907	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ncbp1	-0.463838989993593	6.28775447671393	2.23904841911421	0.134563768908413	0.835831099033456	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Soga3	-0.254659409623352	7.7971577141671	2.23758929685198	0.134690825158135	0.835831099033456	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Dnajc13	0.276690025643238	7.34347303345004	2.23550278942744	0.134872745525853	0.835831099033456	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Nfkb1	-0.424486575411091	6.37022064821036	2.22901662619548	0.135440024932942	0.837238646427486	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Hmgcr	-0.393347221172943	7.12619185465856	2.2274802380524	0.135574788108277	0.837238646427486	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ttc9b	-0.518950086420807	5.93354982239269	2.22595266093239	0.135708927225858	0.837238646427486	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tmsb10	-0.393547174739299	6.58905850108699	2.22391415289104	0.135888163489817	0.837238646427486	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Lnpep	-0.298026389111102	7.33159253948334	2.22206159339268	0.136051280044466	0.837238646427486	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ldha	-0.455528162018506	6.1023432496078	2.21938474465445	0.136287362034467	0.837520101887788	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Slc44a5	0.504489062091893	6.356082308055	2.21592313968172	0.136593335231752	0.838229672272953	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Atp5j	-0.524336266942333	5.87485219752191	2.21325595164465	0.136829614245249	0.838510170862248	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tmbim6	-0.418568770235042	6.33709417468235	2.21083089410261	0.137044840986804	0.838661057499219	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ilf2	-0.469049562929968	6.0601986504164	2.20379334765149	0.137671582258163	0.838783773107507	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Dync1li2	0.330062818195046	6.85726410264445	2.20349317396957	0.137698386095902	0.838783773107507	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Trappc9	-0.294221967945416	7.45573891582775	2.20188888800935	0.137841739102597	0.838783773107507	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ppp1cb	0.409157431269031	6.52041946581109	2.20102655863572	0.137918862758547	0.838783773107507	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Zfp799	-0.433017173470193	6.21763807203567	2.19991824728701	0.138018057211326	0.838783773107507	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Chst8	-0.36700203863326	6.98481336901619	2.19730152605693	0.138252572652422	0.839050096097455	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Sympk	-0.444343873302349	6.13044197382762	2.19297673658444	0.138641148514931	0.840249384938973	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Kif3c	-0.459395940524167	6.09361094838702	2.18769065432107	0.139117759714454	0.841978188092979	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ksr1	-0.352978003397426	7.04824524655382	2.18447586509152	0.139408514848261	0.842578935896085	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Stmn2	-0.298365381493852	7.59177011895461	2.17567574763369	0.140207918602457	0.846248068382454	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ccnt1	-0.397205651554234	6.50177625784998	2.17263940105996	0.140484933857766	0.846758505444068	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Efr3a	-0.241072497425359	9.12007648639149	2.16758528989553	0.140947400203694	0.848193936299697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Psmc1	0.453303945277885	5.84715862053414	2.16481052167226	0.14120202688107	0.848193936299697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ralgapa1	-0.199508367157458	8.6560650426666	2.16344246899068	0.141327756468558	0.848193936299697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tet3	-0.380855861160796	7.00430752148694	2.1591854164117	0.141719802447172	0.848193936299697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tmem131	0.33171781531323	6.75280401709905	2.15727145400268	0.141896463761462	0.848193936299697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Chd6	-0.224882021830511	8.08515450179776	2.15511843216886	0.142095486528222	0.848193936299697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Heatr5b	-0.50535457999613	5.97397516927032	2.15463386614941	0.142140322486532	0.848193936299697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Sp4	-0.570048649586917	5.96539291345485	2.14702170490111	0.142846753215867	0.848193936299697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ago1	-0.567191502055502	5.90768600288757	2.14667932010173	0.142878620200761	0.848193936299697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Psmb1	-0.424132037656444	6.22112387444339	2.14593061552511	0.142948332698408	0.848193936299697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Fbxl17	-0.220882013896683	9.22959625416444	2.14506628846603	0.143028858491703	0.848193936299697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Nap1l4	0.465791043901615	5.81420245080588	2.1441129860993	0.143117732941148	0.848193936299697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Abl2	-0.299233453384237	7.28639107050115	2.14291922587851	0.143229112425153	0.848193936299697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ube2e3	0.427160761661822	6.1270082486366	2.13823614785372	0.143666993000991	0.848775984473694	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Stag2	-0.366616516197033	6.71012063188051	2.13774283806953	0.143713206462023	0.848775984473694	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ar	-0.466023373727545	6.09833146870764	2.12906711562587	0.14452869327574	0.850023879769205	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Wasl	-0.32454097936307	7.18486113254765	2.12875041453989	0.144558560470231	0.850023879769205	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Mb21d2	0.42625936524839	6.16189542747081	2.12797122237476	0.144632073503504	0.850023879769205	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tcp1	-0.489380718297332	6.14560879369925	2.12347827942245	0.14505678344669	0.850023879769205	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Arnt	-0.311997977887415	7.10688362549364	2.12296238513041	0.145105639887162	0.850023879769205	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Wwc1	-0.338833068868281	7.11265497304949	2.11946094480165	0.145437725205937	0.850023879769205	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Junb	-0.482237845695484	6.55002329075919	2.11482822681761	0.145878420911423	0.850023879769205	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
1500011B03Rik	0.418510121683567	6.22970338536302	2.11473145636757	0.145887642412853	0.850023879769205	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Zc3h7a	-0.333627376250505	7.14893880853424	2.11437897771313	0.14592123655402	0.850023879769205	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Acat1	-0.328428424909682	7.22144584487436	2.11319222957636	0.146034407634272	0.850023879769205	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Slc38a6	-0.372313737430132	6.49612778007352	2.11303344168876	0.146049557523982	0.850023879769205	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Slc35b1	-0.528212624186985	5.83085263529256	2.1110073663877	0.146243020221241	0.850025480810386	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tspan13	-0.280290904757377	7.34596892611833	2.10021937384682	0.147278006607984	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Wapl	-0.376280848445275	6.4751609676534	2.09871837423525	0.147422664482248	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tpk1	0.345831245222809	6.5548807853155	2.09618705273093	0.147666982385045	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Bbs9	-0.398732043710547	6.68549408001639	2.09198484904967	0.148073580290803	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Trmt9b	-0.388832899648763	6.65360052283396	2.08841540070381	0.148419947041087	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Papolg	-0.48322108844882	6.10854685884506	2.08766425706722	0.148492951870063	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Mrpl4	-0.461430121319949	6.06562617762494	2.0847517513442	0.148776406685285	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Zcchc14	0.430542836771461	6.12112018413194	2.08350435761057	0.148897994145236	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Prkdc	0.372487908332647	6.6927180341413	2.08290534608946	0.148956421613812	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cpne4	0.531257701340681	7.37901059915043	2.08231513325639	0.149014016198504	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Msi2	-0.279312224934992	7.59410649246868	2.07942735742932	0.149296176290643	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Usp7	0.30328926405669	6.91543702644842	2.07930382222036	0.149308260184255	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Bcl11b	0.254025408539104	7.8583151745001	2.07929239628168	0.149309377895777	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cyth1	-0.375644795717253	6.71149928774685	2.07746276848254	0.1494884783445	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gpr162	0.360588679475052	6.42126071337044	2.07645012538258	0.149587709358474	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Erp44	-0.368623531557943	6.68578461641607	2.07540514325799	0.149690187414208	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
BC005537	0.387940129242885	6.38728591366309	2.07319244161356	0.14990744205711	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Fktn	0.429689603762028	6.04396369568269	2.06910112365441	0.150310088856407	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Sptbn4	-0.261414923729319	7.54204472267635	2.0676610571138	0.150452103825732	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Btbd7	-0.333823119125206	6.80441128726367	2.06751927487609	0.150466094162334	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Fdft1	-0.463318715691338	6.05875132970727	2.06698966016171	0.150518366814839	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Orc2	0.341411484538795	6.74516283167536	2.06614219424284	0.150602053929524	0.850640612695643	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Inpp5a	-0.51668643291319	5.91422347581894	2.05876820564771	0.151332460156922	0.852543801956138	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gtf2ird1	0.404768271729584	6.08709582025832	2.05413457637214	0.151793480023281	0.852543801956138	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Zwint	-0.256684047644273	7.59256231453597	2.05328852747322	0.15187782865052	0.852543801956138	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ttc8	-0.311311036565439	7.00208991037053	2.04377374474761	0.152830089379699	0.852543801956138	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cnot7	-0.446978390967227	6.03885007223971	2.04319093125746	0.152888638135407	0.852543801956138	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cdc5l	-0.524791272839744	5.97815095580721	2.0408647380973	0.15312257807167	0.852543801956138	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Miga1	-0.39840676529479	6.42782258688242	2.03893433381128	0.153317022471179	0.852543801956138	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Eif4b	-0.423481797397956	6.21206266676014	2.03781604475697	0.153429792721527	0.852543801956138	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ndufaf4	0.413728069623305	5.96850889567261	2.03566445835644	0.15364702710401	0.852543801956138	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Vdac1	-0.328526846157661	7.06079827078992	2.03484876122614	0.153729474902565	0.852543801956138	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Hmgn3	-0.327004312749395	7.1078348969589	2.03257303414161	0.153959762733571	0.852543801956138	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cemip	0.428161693232841	6.51983697198917	2.03206249506364	0.15401147946353	0.852543801956138	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
