gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type
Med23	0.012446456	5.490159689	0.063426018	0.801160698	0.949392404	pseudobulk	edgeR	LRT
Ipo5	-0.012549016	5.498838799	0.062657937	0.802343236	0.950040779	pseudobulk	edgeR	LRT
Slc12a2	-0.01390899	5.5221273	0.061674109	0.803869245	0.95115491	pseudobulk	edgeR	LRT
Fam120c	0.009458509	6.720541367	0.061438649	0.804236378	0.951450809	pseudobulk	edgeR	LRT
Vps53	-0.014608255	5.101833485	0.061210789	0.804592372	0.951733447	pseudobulk	edgeR	LRT
Rngtt	0.010506978	7.056501968	0.06099841	0.804924816	0.951739093	pseudobulk	edgeR	LRT
Nr2c2	-0.009870549	6.777825629	0.060955609	0.804991887	0.951739093	pseudobulk	edgeR	LRT
Fam13b	-0.009057997	6.64946844	0.060620897	0.805517265	0.951909296	pseudobulk	edgeR	LRT
Sesn1	0.009903318	6.395128119	0.060499663	0.805707939	0.951909296	pseudobulk	edgeR	LRT
Fyttd1	-0.01190785	5.795529384	0.059718542	0.80694135	0.952709636	pseudobulk	edgeR	LRT
Tut7	-0.012130323	5.62646167	0.059585186	0.807152776	0.952910513	pseudobulk	edgeR	LRT
Elavl4	0.007284568	7.930369069	0.059494949	0.807295981	0.952910513	pseudobulk	edgeR	LRT
Cdk12	0.009489026	6.505221256	0.059310521	0.807589027	0.952913352	pseudobulk	edgeR	LRT
Sumf1	-0.014872816	5.076396391	0.059289846	0.807621909	0.952913352	pseudobulk	edgeR	LRT
Rnft1	0.011854362	5.599437203	0.0589337	0.808189277	0.953306028	pseudobulk	edgeR	LRT
Cnot10	0.01053575	6.00562804	0.057537231	0.810431663	0.954508617	pseudobulk	edgeR	LRT
Zfp141	0.01946488	4.508272042	0.057532319	0.8104396	0.954508617	pseudobulk	edgeR	LRT
Agpat3	0.012662142	5.525533415	0.057215867	0.810951756	0.954625082	pseudobulk	edgeR	LRT
Paxip1	-0.016713225	4.645333317	0.056718191	0.811760248	0.955293703	pseudobulk	edgeR	LRT
Cops5	0.01344203	5.075247995	0.056528057	0.812070116	0.955434227	pseudobulk	edgeR	LRT
